transaction_item_id,transaction_id,event_id,user_id,event_name,timestamp_event,payment_method_id,product_id,qty,price,original_amount
1137281,113728,192166,20526,complete,7/16/2020 15:28:53,1,20015,1,530000,530000
1137291,113729,197347,20526,complete,8/11/2020 13:59:49,3,20015,1,530000,530000
1137531,113753,113899,20528,complete,4/26/2019 16:03:39,2,20015,1,530000,530000
1137881,113788,167518,20531,complete,2/20/2020 18:29:10,3,20015,1,530000,530000
1138261,113826,239019,20534,complete,2/24/2021 10:07:58,2,20015,1,530000,530000
1138321,113832,203704,20534,cancelled,9/9/2020 21:07:44,3,20015,1,530000,530000
1138961,113896,154734,20543,complete,12/15/2019 9:07:42,2,20015,1,530000,530000
1139221,113922,222618,20545,cancelled,11/27/2020 16:41:35,1,20015,1,530000,530000
1139261,113926,167027,20546,complete,2/18/2020 10:19:05,1,20015,1,530000,530000
1139361,113936,171034,20548,complete,3/10/2020 10:43:10,3,20015,1,530000,530000
1139451,113945,210099,20549,complete,10/8/2020 8:43:52,2,20015,1,530000,530000
1139461,113946,216903,20549,complete,11/5/2020 18:01:11,2,20015,1,530000,530000
1139511,113951,261373,20549,complete,7/21/2021 19:14:33,1,20015,1,530000,530000
1139551,113955,166783,20550,complete,2/16/2020 22:25:18,1,20015,1,530000,530000
1139571,113957,178444,20550,complete,4/24/2020 16:21:29,2,20015,1,530000,530000
1139871,113987,234197,20553,complete,1/20/2021 21:10:39,1,20015,1,530000,530000
1140201,114020,183836,20557,complete,5/28/2020 13:02:01,3,20015,1,530000,530000
1141191,114119,194857,20569,complete,7/29/2020 13:43:55,4,20015,1,530000,530000
1141261,114126,119217,20570,complete,5/27/2019 20:46:56,2,20015,1,530000,530000
1141391,114139,139104,20571,complete,9/29/2019 8:18:39,1,20015,1,530000,530000
1141521,114152,177598,20572,complete,4/19/2020 6:45:02,4,20015,1,530000,530000
1141531,114153,208520,20572,complete,10/1/2020 18:00:35,3,20015,1,530000,530000
1141741,114174,192467,20574,complete,7/18/2020 7:48:09,2,20015,1,530000,530000
1141951,114195,285253,20576,complete,11/30/2021 11:17:54,1,20015,1,530000,530000
1142701,114270,203942,20584,complete,9/10/2020 21:45:05,4,20015,1,530000,530000
1143091,114309,185000,20588,complete,6/5/2020 19:48:24,3,20015,1,530000,530000
1145261,114526,189345,20610,complete,7/3/2020 17:35:51,2,20015,1,530000,530000
1146211,114621,119715,20618,complete,5/30/2019 16:24:01,2,20015,1,530000,530000
1146961,114696,133783,20623,complete,8/24/2019 18:38:07,4,20015,1,530000,530000
1147291,114729,143538,20626,complete,10/20/2019 22:15:22,4,20015,1,530000,530000
1147531,114753,231226,20628,complete,1/1/2021 18:54:24,2,20015,1,530000,530000
1148391,114839,122190,20637,complete,6/14/2019 17:12:17,4,20015,1,530000,530000
1149231,114923,150871,20645,complete,11/25/2019 21:49:01,2,20015,1,530000,530000
1150151,115015,127612,20654,complete,7/15/2019 17:08:17,4,20015,1,530000,530000
1151401,115140,243730,20665,complete,3/27/2021 13:40:18,2,20015,1,530000,530000
1154011,115401,164488,20688,complete,2/5/2020 16:47:06,4,20015,1,530000,530000
1154101,115410,242898,20688,cancelled,3/22/2021 15:40:19,1,20015,1,530000,530000
1154621,115462,289387,20693,complete,12/21/2021 9:57:27,2,20015,1,530000,530000
1059801,105980,101209,10887,complete,1/11/2019 16:56:30,2,20015,2,530000,1060000
1070381,107038,108980,11011,complete,3/22/2019 6:16:47,3,20015,2,530000,1060000
1073781,107378,192275,11050,complete,7/17/2020 7:09:56,2,20015,2,530000,1060000
1076191,107619,281900,11079,complete,11/12/2021 16:56:28,4,20015,2,530000,1060000
1077671,107767,208302,11095,complete,9/30/2020 22:22:23,1,20015,2,530000,1060000
1079381,107938,106660,11112,complete,3/1/2019 18:11:20,4,20015,2,530000,1060000
1094711,109471,208364,11253,complete,10/1/2020 10:26:01,2,20015,2,530000,1060000
1099181,109918,104489,11290,complete,2/11/2019 7:09:05,4,20015,2,530000,1060000
1130741,113074,247595,20454,complete,4/24/2021 16:50:14,2,20015,2,530000,1060000
1131851,113185,164618,20467,complete,2/6/2020 12:06:17,2,20015,2,530000,1060000
1137141,113714,261514,20524,complete,7/22/2021 10:54:35,4,20015,2,530000,1060000
1142281,114228,135288,20580,complete,9/4/2019 17:38:48,2,20015,2,530000,1060000
1150631,115063,211213,20658,complete,10/12/2020 21:06:02,2,20015,2,530000,1060000
1041421,104142,238279,10677,complete,2/19/2021 14:52:43,3,20015,3,530000,1590000
1041581,104158,103905,10679,complete,2/6/2019 10:19:48,2,20015,3,530000,1590000
1042021,104202,241636,10683,complete,3/14/2021 7:21:54,2,20015,3,530000,1590000
1045841,104584,116796,10727,complete,5/13/2019 8:08:35,1,20015,3,530000,1590000
1051581,105158,206099,10791,complete,9/21/2020 6:05:32,3,20015,3,530000,1590000
1057131,105713,119797,10855,complete,6/1/2019 6:09:15,2,20015,3,530000,1590000
1071311,107131,181951,11020,cancelled,5/17/2020 13:10:56,2,20015,3,530000,1590000
1071671,107167,277599,11024,complete,10/20/2021 8:23:13,2,20015,3,530000,1590000
1072231,107223,116856,11030,complete,5/13/2019 11:40:41,3,20015,3,530000,1590000
1075041,107504,163177,11066,complete,1/26/2020 21:23:36,4,20015,3,530000,1590000
1122291,112229,112191,20355,complete,4/15/2019 16:35:46,2,20015,3,530000,1590000
1127691,112769,269810,20418,complete,9/7/2021 17:21:53,4,20015,3,530000,1590000
1127711,112771,108487,20418,cancelled,3/17/2019 13:08:48,4,20015,3,530000,1590000
1131711,113171,118271,20466,complete,5/21/2019 12:40:36,2,20015,3,530000,1590000
1137851,113785,132960,20531,complete,8/19/2019 7:54:49,1,20015,3,530000,1590000
1143451,114345,122515,20592,complete,6/16/2019 13:33:33,4,20015,3,530000,1590000
1003891,100389,286986,10065,complete,12/8/2021 22:20:15,2,10032,7,50000,350000
1004661,100466,238086,10079,complete,2/18/2021 15:50:08,1,10032,7,50000,350000
1008481,100848,206376,10145,complete,9/22/2020 13:11:24,3,10032,7,50000,350000
1009901,100990,257128,10166,cancelled,6/28/2021 9:13:21,1,10032,7,50000,350000
1012141,101214,121843,10204,complete,6/12/2019 20:23:38,1,10032,7,50000,350000
1016541,101654,215908,10279,complete,11/1/2020 14:33:47,1,10032,7,50000,350000
1017091,101709,244878,10288,complete,4/6/2021 21:31:31,1,10032,7,50000,350000
1020671,102067,158087,10345,complete,12/30/2019 15:20:35,3,10032,7,50000,350000
1024481,102448,285199,10404,complete,11/30/2021 6:25:07,1,10032,7,50000,350000
1025431,102543,244424,10419,complete,4/4/2021 9:45:49,1,10032,7,50000,350000
1030721,103072,232368,10510,complete,1/8/2021 15:34:13,1,10032,7,50000,350000
1037011,103701,245416,10609,complete,4/9/2021 21:05:57,1,10032,7,50000,350000
1100571,110057,195923,20001,complete,8/4/2020 16:49:44,3,10032,7,50000,350000
1100771,110077,109027,20004,complete,3/22/2019 11:38:46,3,10032,7,50000,350000
1104331,110433,128968,20066,complete,7/23/2019 17:26:41,1,10032,7,50000,350000
1107851,110785,202307,20121,complete,9/3/2020 14:28:22,2,10032,7,50000,350000
1108721,110872,284629,20136,complete,11/26/2021 11:23:10,1,10032,7,50000,350000
1111061,111106,120862,20172,complete,6/7/2019 13:10:53,2,10032,7,50000,350000
1113721,111372,244269,20214,complete,4/3/2021 9:20:59,2,10032,7,50000,350000
1115201,111520,207733,20235,complete,9/27/2020 22:41:56,2,10032,7,50000,350000
1117781,111778,270947,20278,complete,9/12/2021 18:04:57,3,10032,7,50000,350000
1118651,111865,271316,20296,complete,9/14/2021 18:07:31,1,10032,7,50000,350000
1004932,100493,110523,10084,complete,4/4/2019 13:01:53,3,10032,7,50000,350000
1011872,101187,130755,10200,complete,8/4/2019 11:01:18,3,10032,7,50000,350000
1017842,101784,132340,10299,complete,8/14/2019 8:02:59,5,10032,7,50000,350000
1007872,100787,177675,10133,complete,4/19/2020 13:44:26,1,10032,7,50000,350000
1007632,100763,225089,10127,complete,12/7/2020 14:53:17,3,10032,7,50000,350000
1010232,101023,217097,10173,complete,11/6/2020 10:33:10,4,10032,7,50000,350000
1016252,101625,229699,10275,complete,12/25/2020 16:24:53,1,10032,7,50000,350000
1002392,100239,288519,10038,complete,12/16/2021 16:45:56,1,10032,7,50000,350000
1005182,100518,284946,10086,complete,11/28/2021 14:32:47,2,10032,7,50000,350000
1009923,100992,115897,10167,complete,5/8/2019 6:09:54,2,10032,7,50000,350000
1000033,100003,152627,10000,cancelled,12/4/2019 21:23:30,3,10032,7,50000,350000
1000373,100037,160781,10005,cancelled,1/14/2020 11:41:39,3,10032,7,50000,350000
1007563,100756,232238,10126,complete,1/7/2021 20:44:35,3,10032,7,50000,350000
1004703,100470,258399,10080,complete,7/5/2021 18:23:20,2,10032,7,50000,350000
1000421,100042,238743,10006,complete,2/22/2021 12:59:14,1,10032,4,50000,200000
1000661,100066,106786,10009,complete,3/2/2019 15:12:52,1,10032,4,50000,200000
1005741,100574,148135,10094,complete,11/12/2019 15:21:49,3,10032,4,50000,200000
1006071,100607,103215,10101,complete,1/28/2019 19:11:13,2,10032,4,50000,200000
1007881,100788,199643,10133,complete,8/21/2020 16:14:46,3,10032,4,50000,200000
1008271,100827,280623,10141,complete,11/5/2021 15:24:43,1,10032,4,50000,200000
1008611,100861,103295,10147,complete,2/1/2019 13:40:53,3,10032,4,50000,200000
1016441,101644,118593,10278,complete,5/23/2019 21:18:46,2,10032,4,50000,200000
1019051,101905,130686,10315,cancelled,8/4/2019 7:50:18,2,10032,4,50000,200000
1022531,102253,226320,10374,cancelled,12/12/2020 10:10:04,1,10032,4,50000,200000
1025311,102531,118518,10418,complete,5/23/2019 14:37:18,2,10032,4,50000,200000
1025641,102564,266533,10422,complete,8/18/2021 15:41:20,2,10032,4,50000,200000
1029001,102900,233801,10480,complete,1/18/2021 7:41:10,1,10032,4,50000,200000
1032531,103253,186665,10537,complete,6/17/2020 10:30:19,4,10032,4,50000,200000
1035141,103514,276661,10580,complete,10/15/2021 6:59:11,2,10032,4,50000,200000
1038111,103811,253697,10628,complete,6/5/2021 8:42:43,2,10032,4,50000,200000
1038781,103878,174970,10641,complete,4/3/2020 21:48:07,2,10032,4,50000,200000
1103731,110373,246440,20055,complete,4/17/2021 13:59:39,2,10032,4,50000,200000
1105851,110585,185527,20088,complete,6/9/2020 13:29:37,1,10032,4,50000,200000
1109501,110950,202316,20148,complete,9/3/2020 14:41:16,4,10032,4,50000,200000
1111301,111130,186802,20174,complete,6/18/2020 6:50:51,3,10032,4,50000,200000
1111771,111177,139571,20179,complete,10/2/2019 6:08:37,2,10032,4,50000,200000
1116421,111642,184872,20256,complete,6/5/2020 8:50:28,2,10032,4,50000,200000
1116631,111663,240470,20259,complete,3/6/2021 6:12:24,1,10032,4,50000,200000
1118971,111897,114833,20302,complete,5/2/2019 9:21:09,1,10032,4,50000,200000
1119041,111904,163651,20303,complete,2/1/2020 13:04:07,2,10032,4,50000,200000
1119481,111948,240886,20312,complete,3/9/2021 6:59:17,2,10032,4,50000,200000
1121081,112108,168384,20339,complete,2/25/2020 6:15:42,2,10032,4,50000,200000
1121301,112130,176342,20343,complete,4/12/2020 13:58:13,2,10032,4,50000,200000
1002272,100227,101468,10037,complete,1/13/2019 21:14:08,1,10032,4,50000,200000
1003452,100345,285077,10057,complete,11/29/2021 15:27:44,1,10032,4,50000,200000
1002283,100228,105098,10037,complete,2/16/2019 17:02:57,2,10032,4,50000,200000
1008283,100828,115833,10142,complete,5/7/2019 18:21:42,2,10032,4,50000,200000
1009443,100944,177931,10159,complete,4/20/2020 19:56:11,2,10032,4,50000,200000
1003403,100340,222356,10056,cancelled,11/26/2020 19:53:45,2,10032,4,50000,200000
1003923,100392,244233,10066,complete,4/2/2021 20:05:50,3,10032,4,50000,200000
1004413,100441,236609,10075,complete,2/9/2021 7:54:53,1,10032,4,50000,200000
1003601,100360,228084,10060,complete,12/19/2020 8:56:56,1,10032,1,50000,50000
1005101,100510,284263,10085,complete,11/24/2021 11:08:54,2,10032,1,50000,50000
1005761,100576,278016,10094,complete,10/22/2021 10:58:44,1,10032,1,50000,50000
1008621,100862,147176,10147,complete,11/8/2019 13:42:09,2,10032,1,50000,50000
1010131,101013,228368,10171,complete,12/20/2020 8:07:54,2,10032,1,50000,50000
1010221,101022,134733,10173,complete,9/1/2019 16:38:20,5,10032,1,50000,50000
1019421,101942,109346,10323,complete,3/24/2019 20:15:33,3,10032,1,50000,50000
1023861,102386,197672,10394,complete,8/12/2020 18:50:25,2,10032,1,50000,50000
1026081,102608,248661,10428,complete,5/1/2021 18:54:26,2,10032,1,50000,50000
1027921,102792,226299,10459,cancelled,12/12/2020 7:23:59,2,10032,1,50000,50000
1028651,102865,288157,10473,complete,12/15/2021 12:42:31,3,10032,1,50000,50000
1030051,103005,231544,10498,complete,1/3/2021 21:45:40,3,10032,1,50000,50000
1031071,103107,109772,10517,complete,3/28/2019 14:24:41,4,10032,1,50000,50000
1101231,110123,191654,20012,complete,7/14/2020 10:37:52,1,10032,1,50000,50000
1105221,110522,220501,20078,complete,11/19/2020 13:52:36,3,10032,1,50000,50000
1105491,110549,245101,20082,complete,4/7/2021 21:56:12,1,10032,1,50000,50000
1106701,110670,261987,20100,complete,7/24/2021 18:29:22,2,10032,1,50000,50000
1109101,110910,279957,20142,complete,11/2/2021 14:23:38,1,10032,1,50000,50000
1109361,110936,236525,20145,complete,2/8/2021 20:56:59,4,10032,1,50000,50000
1110331,111033,279404,20160,complete,10/29/2021 7:20:47,2,10032,1,50000,50000
1110851,111085,285639,20168,complete,12/2/2021 7:07:43,3,10032,1,50000,50000
1113261,111326,290737,20205,complete,12/28/2021 20:01:15,2,10032,1,50000,50000
1115501,111550,175024,20240,complete,4/4/2020 10:32:36,1,10032,1,50000,50000
1115911,111591,149741,20247,complete,11/20/2019 10:37:22,2,10032,1,50000,50000
1119261,111926,234045,20307,complete,1/20/2021 6:34:56,4,10032,1,50000,50000
1007472,100747,123449,10125,complete,6/21/2019 21:28:01,3,10032,1,50000,50000
1017432,101743,141977,10294,complete,10/13/2019 21:15:51,2,10032,1,50000,50000
1017912,101791,148919,10300,complete,11/16/2019 14:54:04,2,10032,1,50000,50000
1007132,100713,207111,10119,complete,9/25/2020 13:05:21,1,10032,1,50000,50000
1014562,101456,253664,10247,complete,6/4/2021 18:14:54,3,10032,1,50000,50000
1011242,101124,289401,10191,complete,12/21/2021 11:31:09,1,10032,1,50000,50000
1009543,100954,163030,10161,complete,1/26/2020 9:53:43,1,10032,1,50000,50000
1006383,100638,221955,10106,complete,11/25/2020 12:30:54,3,10032,1,50000,50000
1001813,100181,242979,10028,complete,3/22/2021 22:04:38,4,10032,1,50000,50000
1002253,100225,280199,10036,complete,11/3/2021 16:32:16,2,10032,1,50000,50000
1001861,100186,247318,10029,complete,4/22/2021 18:43:58,3,10032,8,50000,400000
1004821,100482,135449,10082,complete,9/5/2019 21:02:43,5,10032,8,50000,400000
1009781,100978,272221,10164,complete,9/19/2021 7:29:55,2,10032,8,50000,400000
1010641,101064,105065,10180,complete,2/16/2019 10:10:26,1,10032,8,50000,400000
1013941,101394,285219,10236,complete,11/30/2021 7:30:55,1,10032,8,50000,400000
1017381,101738,224602,10293,complete,12/5/2020 22:38:46,2,10032,8,50000,400000
1024261,102426,104035,10401,complete,2/7/2019 13:37:07,4,10032,8,50000,400000
1026211,102621,290589,10431,complete,12/28/2021 10:36:28,1,10032,8,50000,400000
1026371,102637,203401,10433,complete,9/8/2020 12:17:14,2,10032,8,50000,400000
1033541,103354,217204,10554,complete,11/6/2020 20:26:52,2,10032,8,50000,400000
1107521,110752,238298,20114,complete,2/19/2021 15:22:48,2,10032,8,50000,400000
1113101,111310,147131,20203,complete,11/8/2019 10:54:42,5,10032,8,50000,400000
1114551,111455,253418,20225,complete,6/2/2021 20:12:25,2,10032,8,50000,400000
1119771,111977,188670,20318,complete,6/29/2020 14:47:35,2,10032,8,50000,400000
1016592,101659,109126,10280,complete,3/23/2019 10:45:33,3,10032,8,50000,400000
1009522,100952,140373,10161,complete,10/5/2019 18:40:25,1,10032,8,50000,400000
1012702,101270,129147,10215,complete,7/24/2019 18:49:44,2,10032,8,50000,400000
1012712,101271,152028,10215,complete,12/1/2019 23:02:55,2,10032,8,50000,400000
1006372,100637,174334,10106,complete,3/28/2020 9:52:52,2,10032,8,50000,400000
1008782,100878,183654,10148,cancelled,5/26/2020 22:06:08,2,10032,8,50000,400000
1007342,100734,282766,10122,complete,11/17/2021 11:14:26,1,10032,8,50000,400000
1001673,100167,209433,10026,complete,10/5/2020 12:29:14,2,10032,8,50000,400000
1005091,100509,254769,10085,complete,6/12/2021 17:04:54,2,10032,5,50000,250000
1006821,100682,163003,10114,complete,1/26/2020 8:51:21,4,10032,5,50000,250000
1016461,101646,193552,10278,complete,7/22/2020 22:35:46,2,10032,5,50000,250000
1017391,101739,243932,10293,complete,3/28/2021 15:51:50,2,10032,5,50000,250000
1019291,101929,265145,10320,complete,8/11/2021 11:22:14,1,10032,5,50000,250000
1022731,102273,286871,10377,complete,12/8/2021 10:31:14,3,10032,5,50000,250000
1029161,102916,253184,10482,complete,6/1/2021 9:40:41,2,10032,5,50000,250000
1033011,103301,108157,10546,complete,3/14/2019 20:57:48,4,10032,5,50000,250000
1034061,103406,202647,10563,complete,9/5/2020 11:20:17,4,10032,5,50000,250000
1036111,103611,260185,10594,complete,7/14/2021 21:47:33,1,10032,5,50000,250000
1037921,103792,230967,10625,complete,12/30/2020 11:50:36,2,10032,5,50000,250000
1100511,110051,157264,20000,complete,12/27/2019 10:14:03,2,10032,5,50000,250000
1111191,111119,235537,20173,complete,2/2/2021 15:44:15,2,10032,5,50000,250000
1114011,111401,237654,20218,complete,2/15/2021 15:20:59,1,10032,5,50000,250000
1114801,111480,159253,20229,complete,1/7/2020 7:21:58,2,10032,5,50000,250000
1116621,111662,235161,20259,complete,1/28/2021 9:35:05,2,10032,5,50000,250000
1004542,100454,186418,10077,complete,6/16/2020 9:06:39,2,10032,5,50000,250000
1002532,100253,195746,10040,complete,8/3/2020 20:15:33,2,10032,5,50000,250000
1000552,100055,251341,10007,complete,5/18/2021 15:53:07,3,10032,5,50000,250000
1008402,100840,266095,10143,complete,8/16/2021 13:27:18,1,10032,5,50000,250000
1004263,100426,126947,10073,complete,7/12/2019 7:20:07,3,10032,5,50000,250000
1003673,100367,257948,10061,complete,7/3/2021 11:21:52,3,10032,5,50000,250000
1003893,100389,286986,10065,complete,12/8/2021 22:20:15,2,10032,5,50000,250000
1001491,100149,124224,10022,complete,6/26/2019 13:46:16,2,10032,2,50000,100000
1002491,100249,272132,10039,complete,9/18/2021 15:27:31,1,10032,2,50000,100000
1006171,100617,265835,10102,complete,8/15/2021 6:16:36,1,10032,2,50000,100000
1007581,100758,153117,10127,complete,12/6/2019 21:42:27,3,10032,2,50000,100000
1009181,100918,103702,10155,complete,2/5/2019 8:08:18,2,10032,2,50000,100000
1013101,101310,264203,10221,complete,8/6/2021 9:20:13,4,10032,2,50000,100000
1017101,101710,272103,10288,complete,9/18/2021 14:24:21,1,10032,2,50000,100000
1018141,101814,253654,10303,complete,6/4/2021 16:24:07,1,10032,2,50000,100000
1023191,102319,199136,10385,complete,8/19/2020 8:59:29,2,10032,2,50000,100000
1023851,102385,165145,10394,complete,2/9/2020 6:07:52,1,10032,2,50000,100000
1026281,102628,210543,10432,complete,10/10/2020 7:36:42,2,10032,2,50000,100000
1027571,102757,198297,10455,complete,8/15/2020 12:02:25,1,10032,2,50000,100000
1029561,102956,177836,10488,cancelled,4/20/2020 9:05:18,4,10032,2,50000,100000
1031361,103136,237024,10521,complete,2/12/2021 9:19:21,2,10032,2,50000,100000
1035851,103585,278079,10590,complete,10/22/2021 16:13:46,1,10032,2,50000,100000
1038871,103887,185145,10642,cancelled,6/7/2020 6:52:20,1,10032,2,50000,100000
1106201,110620,113694,20094,complete,4/25/2019 16:04:08,2,10032,2,50000,100000
1106681,110668,242907,20100,complete,3/22/2021 16:00:33,1,10032,2,50000,100000
1109741,110974,240213,20151,complete,3/4/2021 10:23:27,2,10032,2,50000,100000
1111091,111109,199023,20172,complete,8/18/2020 16:10:37,1,10032,2,50000,100000
1118921,111892,143121,20301,complete,10/19/2019 14:01:47,3,10032,2,50000,100000
1025392,102539,106869,10419,complete,3/3/2019 14:49:18,2,10032,2,50000,100000
1004822,100482,135449,10082,complete,9/5/2019 21:02:43,5,10032,2,50000,100000
1005362,100536,149038,10089,complete,11/16/2019 21:32:13,4,10032,2,50000,100000
1018392,101839,187463,10307,complete,6/22/2020 8:47:46,1,10032,2,50000,100000
1004512,100451,215724,10076,cancelled,10/30/2020 17:49:38,2,10032,2,50000,100000
1015782,101578,189167,10268,complete,7/2/2020 21:31:38,3,10032,2,50000,100000
1007162,100716,252264,10119,complete,5/24/2021 9:11:50,2,10032,2,50000,100000
1012842,101284,268351,10217,complete,8/29/2021 19:09:51,2,10032,2,50000,100000
1000653,100065,106309,10009,complete,2/26/2019 17:15:17,5,10032,2,50000,100000
1003033,100303,150534,10050,complete,11/24/2019 9:11:23,2,10032,2,50000,100000
1003353,100335,245918,10055,complete,4/13/2021 16:06:17,2,10032,2,50000,100000
1008141,100814,245887,10138,complete,4/13/2021 10:18:03,1,10032,6,50000,300000
1010191,101019,216378,10172,complete,11/3/2020 16:31:54,4,10032,6,50000,300000
1012051,101205,225278,10202,complete,12/8/2020 11:02:23,3,10032,6,50000,300000
1012651,101265,176845,10213,complete,4/14/2020 21:45:18,3,10032,6,50000,300000
1013431,101343,261664,10227,complete,7/23/2021 6:58:18,2,10032,6,50000,300000
1016301,101630,287835,10275,complete,12/13/2021 22:00:01,1,10032,6,50000,300000
1017171,101717,188750,10289,cancelled,6/29/2020 22:23:54,4,10032,6,50000,300000
1021311,102131,203461,10356,complete,9/8/2020 19:09:09,2,10032,6,50000,300000
1024121,102412,167749,10398,complete,2/21/2020 19:34:45,2,10032,6,50000,300000
1025571,102557,195329,10422,complete,8/1/2020 18:10:58,2,10032,6,50000,300000
1026341,102634,147958,10433,complete,11/11/2019 20:56:40,4,10032,6,50000,300000
1026531,102653,126587,10436,complete,7/10/2019 9:39:52,2,10032,6,50000,300000
1031591,103159,173569,10525,complete,3/23/2020 20:12:11,2,10032,6,50000,300000
1034521,103452,214243,10567,complete,10/24/2020 19:39:21,1,10032,6,50000,300000
1038201,103820,127319,10630,cancelled,7/14/2019 8:47:37,2,10032,6,50000,300000
1107601,110760,194787,20116,complete,7/29/2020 9:00:06,1,10032,6,50000,300000
1111111,111111,212867,20172,complete,10/19/2020 13:49:51,2,10032,6,50000,300000
1111891,111189,282794,20180,complete,11/17/2021 14:31:03,2,10032,6,50000,300000
1112421,111242,125434,20189,complete,7/2/2019 19:49:59,2,10032,6,50000,300000
1114421,111442,271337,20223,complete,9/14/2021 19:33:40,3,10032,6,50000,300000
1115381,111538,255996,20238,complete,6/21/2021 13:22:10,3,10032,6,50000,300000
1009592,100959,108003,10162,complete,3/13/2019 16:52:56,2,10032,6,50000,300000
1021242,102124,103584,10355,complete,2/4/2019 7:24:25,3,10032,6,50000,300000
1028852,102885,119327,10477,complete,5/28/2019 11:17:07,2,10032,6,50000,300000
1018742,101874,173978,10312,complete,3/26/2020 7:03:09,1,10032,6,50000,300000
1009132,100913,217698,10154,complete,11/8/2020 17:04:43,1,10032,6,50000,300000
1012452,101245,208742,10208,complete,10/2/2020 14:08:38,1,10032,6,50000,300000
1015342,101534,247251,10260,complete,4/22/2021 11:47:02,2,10032,6,50000,300000
1001833,100183,136298,10029,complete,9/10/2019 20:00:17,1,10032,6,50000,300000
1002981,100298,147664,10048,cancelled,11/10/2019 16:28:01,3,10032,3,50000,150000
1008381,100838,183022,10143,complete,5/23/2020 10:24:18,3,10032,3,50000,150000
1010081,101008,134002,10171,complete,8/26/2019 6:40:40,4,10032,3,50000,150000
1027241,102724,207648,10449,complete,9/27/2020 20:01:04,3,10032,3,50000,150000
1030601,103060,194972,10507,cancelled,7/29/2020 20:07:31,2,10032,3,50000,150000
1036821,103682,188155,10607,complete,6/26/2020 9:07:17,2,10032,3,50000,150000
1105421,110542,250283,20081,complete,5/11/2021 19:23:46,3,10032,3,50000,150000
1109531,110953,258965,20148,complete,7/8/2021 14:18:57,2,10032,3,50000,150000
1111991,111199,178676,20183,complete,4/26/2020 10:58:14,2,10032,3,50000,150000
1001692,100169,225557,10026,complete,12/9/2020 10:33:53,2,10032,3,50000,150000
1007622,100762,224734,10127,complete,12/6/2020 16:41:22,3,10032,3,50000,150000
1012402,101240,248327,10207,complete,4/29/2021 18:28:59,2,10032,3,50000,150000
1000503,100050,103248,10007,complete,2/1/2019 7:00:33,2,10032,3,50000,150000
1013843,101384,122409,10235,complete,6/15/2019 20:27:33,1,10032,3,50000,150000
1000493,100049,223742,10006,cancelled,12/2/2020 15:01:33,3,10032,3,50000,150000
1007003,100700,206566,10117,complete,9/22/2020 21:48:57,1,10032,3,50000,150000
1004103,100410,233792,10069,complete,1/18/2021 7:01:05,1,10032,3,50000,150000
1039671,103967,181171,10655,complete,5/12/2020 17:06:43,4,20016,1,520000,520000
1040161,104016,175779,10661,complete,4/8/2020 14:19:24,1,20016,1,520000,520000
1040191,104019,239088,10661,complete,2/24/2021 16:32:36,1,20016,1,520000,520000
1040261,104026,256858,10662,complete,6/26/2021 19:23:17,1,20016,1,520000,520000
1040711,104071,210811,10668,complete,10/11/2020 12:23:21,2,20016,1,520000,520000
1040941,104094,195862,10671,complete,8/4/2020 13:13:25,1,20016,1,520000,520000
1041461,104146,289684,10677,complete,12/22/2021 19:15:54,2,20016,1,520000,520000
1042521,104252,178705,10690,complete,4/26/2020 16:00:13,4,20016,1,520000,520000
1042631,104263,152990,10692,complete,12/6/2019 13:32:39,2,20016,1,520000,520000
1042991,104299,265166,10695,complete,8/11/2021 13:42:32,4,20016,1,520000,520000
1043171,104317,157338,10698,complete,12/27/2019 15:20:53,2,20016,1,520000,520000
1043961,104396,280399,10705,complete,11/4/2021 16:45:35,1,20016,1,520000,520000
1044021,104402,106740,10707,complete,3/2/2019 7:23:46,4,20016,1,520000,520000
1044071,104407,199284,10707,complete,8/19/2020 18:59:46,4,20016,1,520000,520000
1044531,104453,134798,10713,complete,9/1/2019 21:53:19,2,20016,1,520000,520000
1044631,104463,183375,10714,complete,5/25/2020 17:49:20,3,20016,1,520000,520000
1044981,104498,231175,10717,complete,1/1/2021 15:06:30,3,20016,1,520000,520000
1045261,104526,126016,10720,cancelled,7/6/2019 17:22:39,2,20016,1,520000,520000
1045291,104529,169627,10721,complete,3/3/2020 7:54:46,3,20016,1,520000,520000
1045611,104561,172246,10724,complete,3/17/2020 8:06:12,1,20016,1,520000,520000
1046011,104601,153767,10729,complete,12/10/2019 11:44:32,1,20016,1,520000,520000
1046761,104676,212063,10737,complete,10/16/2020 17:42:11,2,20016,1,520000,520000
1047101,104710,191396,10741,complete,7/13/2020 9:13:20,1,20016,1,520000,520000
1047141,104714,158126,10742,complete,12/30/2019 17:37:23,2,20016,1,520000,520000
1047881,104788,284969,10747,complete,11/28/2021 18:54:27,4,20016,1,520000,520000
1048101,104810,247343,10750,complete,4/22/2021 21:10:30,1,20016,1,520000,520000
1048571,104857,283144,10755,complete,11/18/2021 21:39:34,2,20016,1,520000,520000
1049891,104989,261885,10772,complete,7/24/2021 6:48:34,2,20016,1,520000,520000
1050791,105079,148270,10782,complete,11/13/2019 11:33:59,2,20016,1,520000,520000
1051561,105156,186189,10791,complete,6/14/2020 11:44:07,2,20016,1,520000,520000
1051821,105182,271636,10794,complete,9/16/2021 9:40:22,2,20016,1,520000,520000
1052191,105219,224186,10798,complete,12/4/2020 15:40:23,2,20016,1,520000,520000
