event_id,event_name,timestamp_event,user_id,payment_method_id,transaction_id,voucher,voucher_id,voucher_amount,original_amount,paid_amount
280973,complete,11/7/2021 14:59:45,11025,2,107177,TRUE,2,25000,430000,405000
255526,complete,6/18/2021 11:10:14,11032,2,107243,TRUE,2,25000,430000,405000
130902,complete,8/4/2019 20:25:29,11047,3,107355,TRUE,2,25000,430000,405000
277764,complete,10/20/2021 23:02:02,11048,4,107365,TRUE,2,25000,430000,405000
203134,complete,9/7/2020 12:36:11,11091,1,107731,TRUE,2,25000,430000,405000
240170,complete,3/3/2021 20:33:08,11101,2,107816,TRUE,2,25000,430000,405000
246368,complete,4/16/2021 17:27:58,20353,3,112212,TRUE,2,25000,430000,405000
210042,complete,10/7/2020 21:08:26,20377,2,112417,TRUE,2,25000,430000,405000
186676,cancelled,6/17/2020 10:53:28,20378,3,112440,TRUE,2,25000,430000,405000
167695,complete,2/21/2020 14:17:59,20381,2,112463,TRUE,2,25000,430000,405000
163698,complete,2/1/2020 16:26:21,20442,2,112964,TRUE,2,25000,430000,405000
275210,complete,10/6/2021 17:12:50,20497,1,113477,TRUE,2,25000,430000,405000
193857,complete,7/24/2020 6:41:23,20512,3,113590,TRUE,2,25000,430000,405000
212924,complete,10/19/2020 16:57:05,20513,2,113604,TRUE,2,25000,430000,405000
265984,complete,8/15/2021 19:29:42,20538,2,113865,TRUE,2,25000,430000,405000
110847,complete,4/7/2019 9:33:57,20569,2,114116,TRUE,2,25000,430000,405000
117020,complete,5/14/2019 9:34:42,20580,3,114226,TRUE,2,25000,430000,405000
273826,complete,9/28/2021 22:00:45,20589,3,114327,TRUE,2,25000,430000,405000
149799,complete,11/20/2019 17:28:34,20615,2,114581,TRUE,2,25000,430000,405000
246307,complete,4/16/2021 8:57:05,10146,4,100857,TRUE,2,25000,1550000,1525000
147940,complete,11/11/2019 20:33:37,10262,2,101543,TRUE,2,25000,1550000,1525000
107018,cancelled,3/4/2019 17:27:21,10322,2,101941,TRUE,2,25000,1550000,1525000
186407,complete,6/16/2020 7:38:17,10076,3,100446,TRUE,2,25000,110000,85000
281146,complete,11/8/2021 13:56:31,10153,2,100909,TRUE,2,25000,110000,85000
186895,complete,6/18/2020 17:17:23,10230,3,101361,TRUE,2,25000,110000,85000
113203,complete,4/22/2019 16:23:03,10402,3,102432,TRUE,2,25000,110000,85000
129390,complete,7/25/2019 22:07:32,10652,2,103940,TRUE,2,25000,1230000,1205000
179218,complete,4/30/2020 7:48:19,10721,2,104530,TRUE,2,25000,1230000,1205000
247001,complete,4/20/2021 19:24:41,10768,2,104965,TRUE,2,25000,1230000,1205000
196928,complete,8/9/2020 14:07:14,10828,4,105496,TRUE,2,25000,1230000,1205000
112593,complete,4/18/2019 22:02:20,10883,1,105944,TRUE,2,25000,1230000,1205000
242577,complete,3/20/2021 19:56:17,10883,2,105958,TRUE,2,25000,1230000,1205000
193401,complete,7/22/2020 10:06:07,11022,2,107150,TRUE,2,25000,1230000,1205000
222800,complete,11/28/2020 19:13:47,11045,3,107341,TRUE,2,25000,1230000,1205000
152689,complete,12/5/2019 8:35:38,20391,4,112538,TRUE,2,25000,1230000,1205000
269750,complete,9/7/2021 13:18:33,20483,2,113341,TRUE,2,25000,1230000,1205000
150773,complete,11/25/2019 14:26:45,20502,3,113509,TRUE,2,25000,1230000,1205000
247170,complete,4/21/2021 22:09:53,10105,1,100632,TRUE,2,25000,910000,885000
252902,complete,5/29/2021 8:03:04,10034,2,100212,TRUE,2,25000,590000,565000
115629,complete,5/6/2019 16:39:38,10201,2,101193,TRUE,2,25000,590000,565000
224743,complete,12/6/2020 17:03:06,10203,2,101211,TRUE,2,25000,590000,565000
240601,complete,3/6/2021 21:48:31,10076,2,100448,TRUE,2,25000,1710000,1685000
211687,complete,10/15/2020 8:26:53,10702,4,104366,TRUE,2,25000,1710000,1685000
270712,complete,9/11/2021 17:30:29,10730,3,104614,TRUE,2,25000,1710000,1685000
140840,complete,10/8/2019 12:53:25,10734,2,104643,TRUE,2,25000,1710000,1685000
154690,cancelled,12/15/2019 7:56:50,10734,2,104648,TRUE,2,25000,1710000,1685000
154168,complete,12/12/2019 15:31:50,10939,2,106400,TRUE,2,25000,1710000,1685000
276210,complete,10/12/2021 15:24:08,10955,4,106550,TRUE,2,25000,1710000,1685000
155022,complete,12/16/2019 9:27:52,10957,3,106567,TRUE,2,25000,1710000,1685000
118180,complete,5/20/2019 21:58:31,10981,2,106787,TRUE,2,25000,1710000,1685000
142518,complete,10/16/2019 20:43:04,10989,2,106858,TRUE,2,25000,1710000,1685000
269652,complete,9/7/2021 8:01:04,11055,2,107428,TRUE,2,25000,1710000,1685000
219616,complete,11/15/2020 21:20:10,11103,3,107839,TRUE,2,25000,1710000,1685000
168435,complete,2/25/2020 12:05:07,20383,2,112483,TRUE,2,25000,1710000,1685000
120086,complete,6/2/2019 19:51:02,10026,3,100165,TRUE,2,25000,270000,245000
196522,complete,8/7/2020 17:53:05,10183,4,101080,TRUE,2,25000,270000,245000
261065,complete,7/19/2021 19:20:29,10222,2,101317,TRUE,2,25000,270000,245000
250579,complete,5/13/2021 15:52:35,10440,1,102674,TRUE,2,25000,270000,245000
151654,complete,11/29/2019 20:07:50,10467,2,102839,TRUE,2,25000,270000,245000
283833,complete,11/22/2021 9:39:24,10507,2,103058,TRUE,2,25000,270000,245000
212163,complete,10/17/2020 6:42:17,10543,1,103284,TRUE,2,25000,270000,245000
263922,complete,8/5/2021 6:05:06,10005,3,100035,TRUE,2,25000,1070000,1045000
154896,cancelled,12/15/2019 17:35:26,10010,3,100076,TRUE,2,25000,1070000,1045000
111050,complete,4/8/2019 22:09:15,11172,5,108539,TRUE,2,25000,1070000,1045000
287733,complete,12/13/2021 10:56:14,11246,3,109378,TRUE,2,25000,1070000,1045000
161365,complete,1/17/2020 9:19:39,11249,2,109419,TRUE,2,25000,1070000,1045000
236358,complete,2/7/2021 21:29:34,20621,3,114670,TRUE,2,25000,1070000,1045000
105461,complete,2/18/2019 19:02:00,20632,4,114784,TRUE,2,25000,1070000,1045000
194627,complete,7/28/2020 9:32:02,20686,4,115378,TRUE,2,25000,1070000,1045000
281790,complete,11/11/2021 22:43:09,20696,3,115500,TRUE,2,25000,1070000,1045000
115708,complete,5/7/2019 7:06:21,10208,4,101244,TRUE,2,25000,355000,330000
121279,cancelled,6/9/2019 21:21:21,10049,2,100301,TRUE,2,25000,1475000,1450000
270694,complete,9/11/2021 16:31:08,10373,4,102243,TRUE,2,25000,35000,10000
273404,complete,9/25/2021 21:48:46,10410,4,102487,TRUE,2,25000,35000,10000
197710,complete,8/12/2020 22:33:04,10416,1,102522,TRUE,2,25000,35000,10000
143831,complete,10/22/2019 16:45:36,20016,3,110153,TRUE,2,25000,35000,10000
277957,complete,10/22/2021 8:20:11,20070,3,110467,TRUE,2,25000,35000,10000
268453,complete,8/30/2021 11:07:34,20075,3,110500,TRUE,2,25000,35000,10000
194483,complete,7/27/2020 16:09:45,20085,2,110564,TRUE,2,25000,35000,10000
265029,complete,8/10/2021 14:28:52,20114,2,110753,TRUE,2,25000,35000,10000
207858,complete,9/28/2020 18:29:47,20121,3,110786,TRUE,2,25000,35000,10000
109300,complete,3/24/2019 18:52:24,20173,2,111116,TRUE,2,25000,35000,10000
260135,complete,7/14/2021 17:34:31,20183,1,111201,TRUE,2,25000,35000,10000
239146,cancelled,2/25/2021 8:10:15,20191,3,111255,TRUE,2,25000,35000,10000
134108,complete,8/26/2019 19:11:14,20215,2,111380,TRUE,2,25000,35000,10000
180629,complete,5/8/2020 22:01:27,20314,2,111959,TRUE,2,25000,35000,10000
290336,complete,12/26/2021 20:38:45,10087,3,100525,TRUE,2,25000,2275000,2250000
160781,cancelled,1/14/2020 11:41:39,10005,3,100037,TRUE,2,25000,835000,810000
137946,complete,9/22/2019 10:08:55,10005,2,100027,TRUE,2,25000,515000,490000
122902,complete,6/18/2019 21:54:39,10087,4,100520,TRUE,2,25000,515000,490000
112275,complete,4/16/2019 6:54:13,10140,1,100819,TRUE,2,25000,515000,490000
187370,complete,6/21/2020 14:44:28,10100,3,100606,TRUE,2,25000,1635000,1610000
165007,complete,2/8/2020 15:28:19,10259,3,101524,TRUE,2,25000,195000,170000
228914,complete,12/22/2020 11:35:33,10220,1,101304,TRUE,2,25000,675000,650000
107865,complete,3/11/2019 20:00:26,10008,2,100060,TRUE,2,25000,2520000,2495000
257451,complete,6/30/2021 9:23:07,10064,2,100382,TRUE,2,25000,1080000,1055000
106857,complete,3/3/2019 12:41:27,10085,1,100507,TRUE,2,25000,1080000,1055000
281077,complete,11/7/2021 21:08:59,10187,3,101099,TRUE,2,25000,1080000,1055000
203308,complete,9/8/2020 7:06:42,10051,4,100310,TRUE,2,25000,3640000,3615000
269870,complete,9/7/2021 22:35:27,10027,3,100177,TRUE,2,25000,2200000,2175000
219626,complete,11/15/2020 21:42:01,10019,2,100133,TRUE,2,25000,760000,735000
248262,complete,4/29/2021 8:45:56,11147,1,108291,TRUE,2,25000,760000,735000
159886,complete,1/10/2020 11:16:20,11155,4,108359,TRUE,2,25000,760000,735000
216119,complete,11/2/2020 14:47:21,11243,2,109335,TRUE,2,25000,760000,735000
162955,complete,1/25/2020 20:57:20,20623,4,114699,TRUE,2,25000,760000,735000
259942,complete,7/13/2021 17:08:55,20644,3,114913,TRUE,2,25000,760000,735000
207201,complete,9/25/2020 19:29:36,20661,2,115095,TRUE,2,25000,760000,735000
111995,complete,4/14/2019 14:40:27,20682,2,115325,TRUE,2,25000,760000,735000
129950,complete,7/29/2019 16:50:20,10044,2,100274,TRUE,2,25000,1880000,1855000
159702,complete,1/9/2020 14:18:37,10005,2,100029,TRUE,2,25000,440000,415000
223733,complete,12/2/2020 14:43:24,10029,4,100185,TRUE,2,25000,440000,415000
272132,complete,9/18/2021 15:27:31,10039,1,100249,TRUE,2,25000,440000,415000
245887,complete,4/13/2021 10:18:03,10138,1,100814,TRUE,2,25000,440000,415000
164291,complete,2/4/2020 13:02:32,10281,3,101668,TRUE,2,25000,440000,415000
123365,complete,6/21/2019 12:43:25,10027,5,100173,TRUE,2,25000,3000000,2975000
168843,complete,2/27/2020 7:13:45,11153,4,108337,TRUE,2,25000,3000000,2975000
118844,complete,5/25/2019 14:02:39,11200,5,108840,TRUE,2,25000,3000000,2975000
112366,cancelled,4/16/2019 22:20:33,11222,4,109103,TRUE,2,25000,3000000,2975000
218872,complete,11/12/2020 22:45:19,11249,2,109423,TRUE,2,25000,3000000,2975000
127301,complete,7/14/2019 6:55:24,11270,3,109678,TRUE,2,25000,3000000,2975000
105167,complete,2/17/2019 7:04:37,20608,2,114505,TRUE,2,25000,3000000,2975000
192511,complete,7/18/2020 9:40:29,20628,2,114751,TRUE,2,25000,3000000,2975000
181371,complete,5/13/2020 17:57:59,10061,2,100364,TRUE,2,25000,1560000,1535000
123149,complete,6/20/2019 10:31:38,10673,2,104103,TRUE,2,25000,1560000,1535000
122951,complete,6/19/2019 9:05:30,10684,2,104207,TRUE,2,25000,1560000,1535000
106978,complete,3/4/2019 15:00:39,10692,2,104261,TRUE,2,25000,1560000,1535000
252403,complete,5/25/2021 10:34:31,10732,2,104634,TRUE,2,25000,1560000,1535000
217411,complete,11/7/2020 14:11:54,10765,2,104943,TRUE,2,25000,1560000,1535000
140682,complete,10/7/2019 12:57:05,10788,3,105128,TRUE,2,25000,1560000,1535000
124813,complete,6/29/2019 17:59:34,10789,3,105138,TRUE,2,25000,1560000,1535000
113635,complete,4/25/2019 12:29:23,10816,2,105365,TRUE,2,25000,1560000,1535000
264719,complete,8/8/2021 9:31:00,10830,1,105514,TRUE,2,25000,1560000,1535000
248345,complete,4/29/2021 18:48:18,10874,5,105865,TRUE,2,25000,1560000,1535000
166884,complete,2/17/2020 14:13:28,10889,3,105997,TRUE,2,25000,1560000,1535000
133003,complete,8/19/2019 11:40:25,10912,4,106167,TRUE,2,25000,1560000,1535000
136136,complete,9/9/2019 20:39:37,10919,3,106230,TRUE,2,25000,1560000,1535000
143047,complete,10/19/2019 9:45:12,10929,5,106317,TRUE,2,25000,1560000,1535000
181053,cancelled,5/11/2020 22:13:53,10954,1,106539,TRUE,2,25000,1560000,1535000
185911,complete,6/12/2020 6:25:42,10972,1,106698,TRUE,2,25000,1560000,1535000
182488,cancelled,5/20/2020 12:46:29,11032,5,107245,TRUE,2,25000,1560000,1535000
269440,complete,9/5/2021 18:36:59,11072,5,107562,TRUE,2,25000,1560000,1535000
121332,complete,6/10/2019 7:21:11,20381,1,112460,TRUE,2,25000,1560000,1535000
209131,complete,10/4/2020 8:13:45,20390,2,112533,TRUE,2,25000,1560000,1535000
288659,complete,12/17/2021 19:49:14,20417,1,112757,TRUE,2,25000,1560000,1535000
124561,complete,6/28/2019 9:33:13,20471,4,113228,TRUE,2,25000,1560000,1535000
204132,complete,9/11/2020 20:00:52,20478,3,113296,TRUE,2,25000,1560000,1535000
132841,complete,8/18/2019 9:49:05,20518,2,113646,TRUE,2,25000,1560000,1535000
257629,complete,7/1/2021 10:18:09,20533,2,113816,TRUE,2,25000,1560000,1535000
128703,complete,7/22/2019 18:26:35,20583,1,114256,TRUE,2,25000,1560000,1535000
109877,complete,4/1/2019 11:58:15,20618,4,114618,TRUE,2,25000,1560000,1535000
150678,complete,11/25/2019 7:33:01,20653,4,115007,TRUE,2,25000,1560000,1535000
279595,complete,10/30/2021 8:55:34,20657,4,115051,TRUE,2,25000,1560000,1535000
141341,complete,10/10/2019 15:27:56,20664,4,115126,TRUE,2,25000,1560000,1535000
148114,complete,11/12/2019 14:46:07,20678,3,115286,TRUE,2,25000,1560000,1535000
287636,complete,12/12/2021 15:10:55,20690,4,115436,TRUE,2,25000,1560000,1535000
250716,complete,5/14/2021 13:10:00,10303,1,101813,TRUE,2,25000,120000,95000
284850,complete,11/27/2021 17:21:35,10348,1,102088,TRUE,2,25000,120000,95000
111931,complete,4/14/2019 7:51:33,10387,2,102331,TRUE,2,25000,120000,95000
148529,complete,11/14/2019 19:10:00,10416,2,102520,TRUE,2,25000,120000,95000
170142,complete,3/5/2020 22:41:35,10457,1,102776,TRUE,2,25000,120000,95000
188738,complete,6/29/2020 20:17:58,10488,2,102953,TRUE,2,25000,120000,95000
227874,complete,12/18/2020 10:26:36,10491,1,102973,TRUE,2,25000,120000,95000
247262,complete,4/22/2021 12:18:39,10524,2,103155,TRUE,2,25000,120000,95000
267096,complete,8/21/2021 22:59:24,10535,3,103242,TRUE,2,25000,120000,95000
194131,complete,7/25/2020 20:25:14,10553,1,103346,TRUE,2,25000,120000,95000
163389,complete,1/27/2020 22:21:17,10565,1,103429,TRUE,2,25000,120000,95000
225259,complete,12/8/2020 10:30:17,10577,4,103497,TRUE,2,25000,120000,95000
204690,complete,9/14/2020 18:57:54,10619,1,103752,TRUE,2,25000,120000,95000
215658,cancelled,10/30/2020 14:24:57,20001,2,110064,TRUE,2,25000,120000,95000
262601,complete,7/27/2021 19:27:04,20007,3,110098,TRUE,2,25000,120000,95000
150618,complete,11/24/2019 15:45:14,20008,3,110101,TRUE,2,25000,120000,95000
264030,complete,8/5/2021 14:27:10,20012,2,110125,TRUE,2,25000,120000,95000
277680,complete,10/20/2021 14:21:46,20013,3,110131,TRUE,2,25000,120000,95000
174453,complete,3/28/2020 21:35:16,20017,3,110156,TRUE,2,25000,120000,95000
236255,complete,2/6/2021 21:23:32,20040,1,110281,TRUE,2,25000,120000,95000
210719,complete,10/11/2020 6:28:45,20044,2,110299,TRUE,2,25000,120000,95000
214703,cancelled,10/26/2020 16:02:43,20044,1,110309,TRUE,2,25000,120000,95000
280982,complete,11/7/2021 16:18:35,20072,2,110480,TRUE,2,25000,120000,95000
285431,complete,12/1/2021 9:48:10,20098,3,110653,TRUE,2,25000,120000,95000
229617,complete,12/25/2020 12:31:14,20099,2,110657,TRUE,2,25000,120000,95000
125604,complete,7/3/2019 22:17:18,20112,2,110736,TRUE,2,25000,120000,95000
132155,cancelled,8/12/2019 21:29:08,20149,3,110962,TRUE,2,25000,120000,95000
263282,complete,8/1/2021 15:25:57,20160,1,111030,TRUE,2,25000,120000,95000
185848,complete,6/11/2020 17:29:37,20164,1,111058,TRUE,2,25000,120000,95000
260619,complete,7/17/2021 18:10:52,20173,2,111123,TRUE,2,25000,120000,95000
191004,complete,7/11/2020 8:45:37,20176,4,111157,TRUE,2,25000,120000,95000
286141,complete,12/4/2021 20:10:28,20178,2,111174,TRUE,2,25000,120000,95000
250676,complete,5/14/2021 12:06:37,20188,2,111238,TRUE,2,25000,120000,95000
113164,complete,4/22/2019 11:30:47,20207,4,111333,TRUE,2,25000,120000,95000
217493,complete,11/7/2020 22:20:55,20244,2,111569,TRUE,2,25000,120000,95000
185286,complete,6/7/2020 22:13:24,20245,2,111578,TRUE,2,25000,120000,95000
114339,complete,4/29/2019 9:23:05,20263,2,111691,TRUE,2,25000,120000,95000
237251,complete,2/13/2021 12:55:26,20275,4,111762,TRUE,2,25000,120000,95000
287489,complete,12/11/2021 19:35:29,20323,2,112020,TRUE,2,25000,120000,95000
252211,complete,5/23/2021 20:54:47,20337,3,112090,TRUE,2,25000,120000,95000
224895,complete,12/7/2020 6:59:23,10021,2,100144,TRUE,2,25000,1240000,1215000
214120,complete,10/24/2020 12:29:39,10150,1,100893,TRUE,2,25000,1240000,1215000
281039,complete,11/7/2021 19:38:37,10054,1,100329,TRUE,2,25000,3800000,3775000
146761,complete,11/6/2019 14:07:08,10000,2,100001,TRUE,2,25000,920000,895000
260721,complete,7/18/2021 7:04:49,10690,4,104256,TRUE,2,25000,920000,895000
124696,complete,6/29/2019 7:08:05,10781,2,105068,TRUE,2,25000,920000,895000
227604,complete,12/17/2020 6:53:51,10923,4,106268,TRUE,2,25000,920000,895000
205440,complete,9/18/2020 11:30:54,10965,1,106641,TRUE,2,25000,920000,895000
231872,cancelled,1/6/2021 7:32:28,11189,2,108735,TRUE,2,25000,920000,895000
140088,complete,10/4/2019 12:38:26,11237,4,109264,TRUE,2,25000,920000,895000
278986,complete,10/26/2021 18:55:00,11241,3,109310,TRUE,2,25000,920000,895000
239028,complete,2/24/2021 10:56:26,20394,1,112560,TRUE,2,25000,920000,895000
139420,cancelled,10/1/2019 12:36:20,20569,1,114125,TRUE,2,25000,920000,895000
244561,complete,4/4/2021 21:40:48,10069,1,100411,TRUE,2,25000,600000,575000
240370,complete,3/5/2021 13:48:11,10149,1,100885,TRUE,2,25000,600000,575000
232018,complete,1/6/2021 21:11:41,10191,1,101121,TRUE,2,25000,600000,575000
134409,cancelled,8/29/2019 14:29:09,10194,2,101146,TRUE,2,25000,600000,575000
288206,complete,12/15/2021 14:48:49,10229,2,101357,TRUE,2,25000,600000,575000
277557,complete,10/19/2021 20:45:30,10280,3,101664,TRUE,2,25000,600000,575000
258536,complete,7/6/2021 13:14:50,10309,2,101852,TRUE,2,25000,600000,575000
125989,cancelled,7/6/2019 16:41:45,10337,4,102025,TRUE,2,25000,600000,575000
169800,complete,3/4/2020 10:02:21,10338,3,102027,TRUE,2,25000,600000,575000
251513,complete,5/19/2021 13:57:04,10340,4,102042,TRUE,2,25000,600000,575000
120554,complete,6/5/2019 17:24:54,10349,2,102089,TRUE,2,25000,600000,575000
264165,complete,8/6/2021 6:31:01,10357,2,102139,TRUE,2,25000,600000,575000
234112,complete,1/20/2021 11:06:44,10361,2,102171,TRUE,2,25000,600000,575000
244570,complete,4/4/2021 22:09:58,10384,2,102315,TRUE,2,25000,600000,575000
168103,complete,2/23/2020 18:49:41,10392,3,102366,TRUE,2,25000,600000,575000
206260,complete,9/21/2020 20:46:28,10406,1,102457,TRUE,2,25000,600000,575000
250062,complete,5/10/2021 10:34:23,10410,2,102485,TRUE,2,25000,600000,575000
139960,complete,10/3/2019 19:48:39,10416,3,102518,TRUE,2,25000,600000,575000
240574,complete,3/6/2021 19:54:56,10420,3,102548,TRUE,2,25000,600000,575000
190054,complete,7/6/2020 18:50:11,10423,4,102569,TRUE,2,25000,600000,575000
244088,complete,4/1/2021 16:00:56,10426,2,102590,TRUE,2,25000,600000,575000
240161,complete,3/3/2021 20:14:59,10452,2,102745,TRUE,2,25000,600000,575000
159351,complete,1/7/2020 17:33:35,10497,4,103000,TRUE,2,25000,600000,575000
240328,complete,3/5/2021 7:47:37,10503,3,103038,TRUE,2,25000,600000,575000
165823,complete,2/12/2020 16:00:07,10529,1,103191,TRUE,2,25000,600000,575000
258995,complete,7/8/2021 18:20:15,10539,2,103266,TRUE,2,25000,600000,575000
189041,complete,7/2/2020 7:06:48,10552,2,103342,TRUE,2,25000,600000,575000
150749,complete,11/25/2019 13:15:32,10570,4,103468,TRUE,2,25000,600000,575000
103406,complete,2/2/2019 16:08:27,10573,4,103485,TRUE,2,25000,600000,575000
179503,complete,5/1/2020 16:05:05,10577,2,103496,TRUE,2,25000,600000,575000
137458,complete,9/18/2019 17:01:08,10580,2,103510,TRUE,2,25000,600000,575000
173022,complete,3/21/2020 8:24:30,10588,1,103562,TRUE,2,25000,600000,575000
249626,complete,5/7/2021 17:24:58,10615,3,103731,TRUE,2,25000,600000,575000
128219,complete,7/19/2019 11:35:49,10622,2,103772,TRUE,2,25000,600000,575000
172846,complete,3/19/2020 22:10:26,10654,5,103956,TRUE,2,25000,600000,575000
224315,complete,12/5/2020 8:18:47,10654,2,103961,TRUE,2,25000,600000,575000
265946,complete,8/15/2021 16:35:27,10662,2,104027,TRUE,2,25000,600000,575000
270268,complete,9/9/2021 21:24:46,10662,4,104028,TRUE,2,25000,600000,575000
210175,complete,10/8/2020 14:58:02,10667,2,104062,TRUE,2,25000,600000,575000
197309,complete,8/11/2020 11:35:16,10669,3,104079,TRUE,2,25000,600000,575000
186395,cancelled,6/15/2020 22:25:12,10670,1,104091,TRUE,2,25000,600000,575000
228728,complete,12/21/2020 16:08:29,10671,3,104096,TRUE,2,25000,600000,575000
124298,complete,6/26/2019 19:13:19,10677,3,104134,TRUE,2,25000,600000,575000
133719,complete,8/24/2019 12:23:13,10680,5,104171,TRUE,2,25000,600000,575000
178039,complete,4/21/2020 12:34:18,10681,4,104182,TRUE,2,25000,600000,575000
152491,complete,12/4/2019 13:13:03,10683,3,104195,TRUE,2,25000,600000,575000
179350,complete,4/30/2020 21:19:04,10684,4,104209,TRUE,2,25000,600000,575000
184024,complete,5/29/2020 12:59:16,10684,1,104211,TRUE,2,25000,600000,575000
185030,complete,6/5/2020 22:50:39,10686,4,104225,TRUE,2,25000,600000,575000
205493,complete,9/18/2020 15:41:40,10689,2,104247,TRUE,2,25000,600000,575000
180697,complete,5/9/2020 11:50:55,10690,4,104253,TRUE,2,25000,600000,575000
274495,complete,10/2/2021 10:55:17,10695,2,104301,TRUE,2,25000,600000,575000
265502,complete,8/13/2021 10:26:47,10696,1,104312,TRUE,2,25000,600000,575000
138102,complete,9/22/2019 20:54:33,10699,4,104325,TRUE,2,25000,600000,575000
129480,complete,7/26/2019 15:20:05,10700,5,104334,TRUE,2,25000,600000,575000
131289,complete,8/7/2019 6:21:19,10703,2,104374,TRUE,2,25000,600000,575000
253938,complete,6/6/2021 22:53:01,10704,2,104385,TRUE,2,25000,600000,575000
287535,complete,12/12/2021 6:25:03,10707,2,104410,TRUE,2,25000,600000,575000
276575,complete,10/14/2021 18:29:27,10708,3,104417,TRUE,2,25000,600000,575000
116250,complete,5/10/2019 14:22:38,10718,2,104507,TRUE,2,25000,600000,575000
284661,complete,11/26/2021 14:13:16,10721,2,104537,TRUE,2,25000,600000,575000
186037,complete,6/13/2020 9:11:33,10725,5,104570,TRUE,2,25000,600000,575000
170636,complete,3/8/2020 9:52:26,10730,2,104609,TRUE,2,25000,600000,575000
167054,complete,2/18/2020 13:03:23,10732,1,104626,TRUE,2,25000,600000,575000
219301,complete,11/14/2020 20:00:13,10732,4,104631,TRUE,2,25000,600000,575000
241530,complete,3/13/2021 12:40:58,10735,5,104654,TRUE,2,25000,600000,575000
100024,complete,1/1/2019 9:26:57,10737,4,104673,TRUE,2,25000,600000,575000
166937,complete,2/17/2020 18:02:21,10742,2,104715,TRUE,2,25000,600000,575000
211089,complete,10/12/2020 14:11:54,10745,3,104762,TRUE,2,25000,600000,575000
212540,complete,10/18/2020 10:54:00,10745,2,104763,TRUE,2,25000,600000,575000
215375,complete,10/29/2020 6:41:02,10745,2,104764,TRUE,2,25000,600000,575000
116134,complete,5/9/2019 15:18:05,10746,2,104770,TRUE,2,25000,600000,575000
249254,cancelled,5/5/2021 8:52:48,10748,4,104796,TRUE,2,25000,600000,575000
122631,complete,6/17/2019 13:27:40,10749,2,104799,TRUE,2,25000,600000,575000
179303,complete,4/30/2020 16:04:52,10752,4,104827,TRUE,2,25000,600000,575000
266326,complete,8/17/2021 15:41:09,10758,3,104883,TRUE,2,25000,600000,575000
240119,complete,3/3/2021 12:05:21,10762,1,104915,TRUE,2,25000,600000,575000
140737,complete,10/7/2019 18:58:53,10775,2,105020,TRUE,2,25000,600000,575000
197763,complete,8/13/2020 8:28:18,10775,2,105022,TRUE,2,25000,600000,575000
196206,cancelled,8/5/2020 19:53:54,10781,3,105077,TRUE,2,25000,600000,575000
258596,complete,7/6/2021 18:43:14,10782,2,105085,TRUE,2,25000,600000,575000
237775,complete,2/16/2021 8:36:17,10788,1,105133,TRUE,2,25000,600000,575000
226147,complete,12/11/2020 15:14:46,10794,3,105180,TRUE,2,25000,600000,575000
204323,complete,9/12/2020 22:30:37,10798,3,105218,TRUE,2,25000,600000,575000
269672,complete,9/7/2021 9:14:57,10798,2,105222,TRUE,2,25000,600000,575000
275011,complete,10/5/2021 8:48:19,10800,2,105240,TRUE,2,25000,600000,575000
165758,complete,2/12/2020 11:25:01,10806,2,105289,TRUE,2,25000,600000,575000
184034,complete,5/29/2020 14:25:28,10807,3,105299,TRUE,2,25000,600000,575000
245191,cancelled,4/8/2021 19:37:01,10807,2,105305,TRUE,2,25000,600000,575000
158533,complete,1/2/2020 19:38:37,10809,4,105309,TRUE,2,25000,600000,575000
248711,complete,5/2/2021 8:08:41,10811,1,105328,TRUE,2,25000,600000,575000
176501,complete,4/13/2020 10:53:38,10813,3,105344,TRUE,2,25000,600000,575000
128751,complete,7/22/2019 21:16:19,10816,2,105366,TRUE,2,25000,600000,575000
154088,complete,12/12/2019 8:33:23,10817,1,105379,TRUE,2,25000,600000,575000
180659,complete,5/9/2020 6:44:43,10817,1,105382,TRUE,2,25000,600000,575000
189129,complete,7/2/2020 16:14:17,10819,2,105398,TRUE,2,25000,600000,575000
137013,complete,9/15/2019 14:44:18,10821,2,105419,TRUE,2,25000,600000,575000
108750,complete,3/20/2019 9:24:19,10822,2,105441,TRUE,2,25000,600000,575000
111443,complete,4/11/2019 19:36:13,10822,4,105442,TRUE,2,25000,600000,575000
161711,complete,1/19/2020 12:41:14,10828,4,105495,TRUE,2,25000,600000,575000
200934,complete,8/27/2020 11:19:37,10828,4,105497,TRUE,2,25000,600000,575000
257242,complete,6/29/2021 6:10:28,10834,5,105541,TRUE,2,25000,600000,575000
100057,complete,1/1/2019 12:30:45,10841,1,105602,TRUE,2,25000,600000,575000
228593,complete,12/20/2020 22:56:19,10843,4,105619,TRUE,2,25000,600000,575000
232693,complete,1/10/2021 22:45:33,10844,4,105625,TRUE,2,25000,600000,575000
201881,complete,9/1/2020 17:45:11,10846,2,105637,TRUE,2,25000,600000,575000
222973,complete,11/29/2020 13:25:05,10847,3,105648,TRUE,2,25000,600000,575000
241614,complete,3/13/2021 21:12:56,10848,2,105656,TRUE,2,25000,600000,575000
109406,complete,3/25/2019 17:08:34,10852,1,105690,TRUE,2,25000,600000,575000
167942,complete,2/22/2020 21:29:06,10853,2,105704,TRUE,2,25000,600000,575000
186376,complete,6/15/2020 21:10:40,10861,2,105761,TRUE,2,25000,600000,575000
